Title	Description	Category	ID	Item ID	Condition	Price	Model	Storage	Image 1	Image 2	Image 3
Apple iPhone 4s - 16GB - White (Unlocked) Smartphone	Please read before bidding: You are bidding on a used UNLOCKED iphone 4S 16 GB in white. Great condition, works great with updated ios software. It was on an AT&T contract and had it unlocked after I moved onto a new phone. The phone does not come with a SIM card, you must provide your own. The phone was used with a back only protective case. There is a small dent on the bottom, front edge of the phone and there are 5 or so small, faint scratches on the screen that are not visible when the screen is on, only visible when the phone is off. A picture is provided with the scratches. The phone comes with the original box, power adapter and 30 pin cable only. Bidders from the United States only. Will only ship inside the United States. Sold as is, no returns.	Cell Phones & Accessories:Cell Phones & Smartphones	1760	111312034826	2	235.0	4	2	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/TcEAAOxyhXRTNIkx/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/UdcAAOxy039TNIk6/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/C~EAAMXQeKNTNIlA/$_1.JPG?set_id=8800005007
Apple iPhone 4 - 16GB - White (Verizon) Smartphone No Power, Water Damage	Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	1761	131157216630	1	31.5	3	2	http://i.ebayimg.com/00/s/NzUwWDEwMDA=/z/skkAAOxyhXRTPHTM/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/NzUwWDEwMDA=/z/~NMAAOxykmZTPHTO/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/NzUwWDEwMDA=/z/RkYAAOxy039TPHTP/$_12.JPG?set_id=880000500F
USED Apple iPhone 4 - 8GB - White (Verizon) Smartphone 	This is an Apple iPhone 4 8 GB White for Verizon. Selling the phone as it is. The front camera DOES NOT WORK and the phone CANNOT BE RESTORED. I have tried to restore this phone but cannot do it. The ESN is UNSURE. However, the physical state of the phone is a VERY GOOD shape with minor scratches and dents. The front screen of the phone is in MINT condition.	Cell Phones & Accessories:Cell Phones & Smartphones	1762	291113646156	1	71.0	3	1	http://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/OTgAAOxyj4hTIfj1/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/t2oAAOxyeR9TIfkB/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/U7YAAOxykMpTIfkJ/$_1.JPG?set_id=8800005007
WATER DAMAGED - Apple iPhone 5 - 64GB - Black and Slate AT&T - WATER DAMAGE	"Apple Iphone 5 in mint condition except it was dropped in the sink for about 1 second. So, it does have ""water damage"". It does power up as you can see from the pictures. The screen is clear. When it fell in the sink it was in a Otterbox defender case. I did have the inside of the phone professionally cleaned since it made contact with water. I also took it to the Apple store and they told me they saw no signs of water damage. This auction is for the phone and the box only. I want to make sure that the winning buyer knows this phone was dropped in water and I am not a Apple technician so I can't give you any kind of diagnosis. From the outside it is in very good condition. This phone has a clean ESN and IMEI and will power up. I took a picture of the box the phone came in so any numbers you might need should be there. Phone ""as-is"" no returns....."	Cell Phones & Accessories:Cell Phones & Smartphones	1763	231190757299	1	202.5	5	4	http://i.ebayimg.com/00/s/MTE5NVgxNjAw/z/MbYAAOxydUJTNIcr/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTYwMFgxMTk1/z/aQoAAOxy4eJTNIc5/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTYwMFgxMTk1/z/RNAAAMXQydtTNIdP/$_1.JPG?set_id=8800005007
Apple iPhone 4s - 16GB - Black (Verizon) Smartphone	Like new 16gb iPhone 4S for verizon. Only used a couple weeks until new phone came in. Comes with car and home charger and slim case with kickstand. Clean ESN. Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	1764	291113645591	2	182.5	4	2	http://i.ebayimg.com/00/s/MzI5WDUwMA==/z/hm8AAOxyCGNTN0ML/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/NTAwWDM5OA==/z/njcAAOxyTMdTN0MO/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/NTAwWDM2OQ==/z/OMsAAMXQydtTN0MP/$_1.JPG?set_id=8800005007
Apple iPhone 4s - 16GB - Black (AT&T) Smartphone Used	iPhone 4s, works great !! Item will ship USPS Priority Mail as soon as payment is received. Positive feedback will be left upon payment. I ship within 24 hours of payment. Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	1765	301137055688	2	180.19	4	2	http://i.ebayimg.com/00/s/MTYwMFgxMTk1/z/XjkAAOxyCGNTNIm8/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMTk1/z/XVYAAOxyhXRTNInS/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMTMz/z/YVoAAOxykmZTNIp9/$_1.JPG?set_id=880000500F
White iPhone 4S 16GM AT&T	Includes iPhone 4S, box with manual, charger and headphones. This cell phone was used with great care, always had a screen protector and case. The only sign of wear is a few scratches on the top left corner as shown in the pictures. No scratches on the screen or back. Works great and ready for a new owner.	Cell Phones & Accessories:Cell Phones & Smartphones	1766	181364908919	2	232.5	4	2	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/-hcAAOxyeR9TKKZt/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/-vwAAOxyeR9TKKZ1/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/oYkAAOxydgZTKKZ8/$_1.JPG?set_id=8800005007
Apple iPhone 4 - 8GB - Black (Verizon) Smartphone w WARRANTY NEW FAST SHIPPING	Apple iPhone 4 8GB - BLACK CDMA for Verizon MD146LL/A Clean ESN, ready to activate with Verizon FAST SHIPPING Color: Black Size: 8GB Carrier: Verizon Find My iPhone: OFF (ready to activate)Warranty: YES, Apple Warranty expires August 10, 2014 Condition: iPhone is new. Only turned on to verify carrier and ensure everything is working. Appears to be a warranty replacement from Apple. Still has factory plastic on both sides. No scratches. Please see pictures. Buy it now (if still available) will get upgraded to FedEx 2Day at no charge. Please contact us with any questions. Auction includes: iPhone 4 only. No Accessories will be included (No Charger, box, etc) Please see pictures. Please contact us with any questions. ZERO FEEDBACK please contact us before bidding. Includes: iPhone ONLY. No accessories are included. PayPal Only. Due within 48 hours of auction end. Shipping is Via FedEx only Direct Signature Required .. Please no PO BOXES OVERNIGHT OR 2DAY SHIPPING:Payment must be received by 8:45PM ET for same day shipping via FedEx Standard Overnight or FedEx 2DayGround shipping cutoff is 4:30PM ET.*International buyers shipping is via FedEx only* We do not ship via USPS. 1 Day auction. Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	1767	321369333347	6	105.95	3	1	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/7aEAAMXQuTNTPHKU/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/oKUAAOxy4eJTPHKY/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/eoAAAOxyCGNTPHKZ/$_1.JPG?set_id=880000500F
iPhone 3G 8GB - GSM Black Smartphone UNLOCKED & JAILBROKEN EXCELLENT CONDITION	Apple iPhone 3G 8GB-GSM Black Smartphone UNLOCKED&JAILBROKEN EXCELLENT WORKING CONDITION Jailbroken For Free Apps and games Unlocked For Worldwide GSM Service Providers You can use this iPhone in every country. Enjoy The Freedom Product Description: Auction for a used Apple iPhone 3G-8GB Black Only-in Great Condition-fully functional Smartphone that is UNLOCKED & JAIL BROKEN and loaded with bundle package. Phone is all rigorously tested and confirmed to be 100% functional Please look at the Original pictures for Detail ,phone all the time used in case and screen protector So may only have some minor wear and tear, that can merely noticeable unless you scrutinize . LCD/screen are in great condition No Dead Pixel and clean like mint ,Phone is jail broken and unlocked so it can be used on all GSM (sim card) carriers such as T-Mobile, NET10, Straight Talk, H20, and any other carrier WORLDWIDE!.phone is updated to iOS 4.2.1 (latest firmware for iPhone 3G)! Cosmetic Condition : Used iPhone may have Normal Wear & Tears With The Age . Please See The Original Pictures for scrutiny/ detail. Please Ask A Question Before Biding Have A Happy Biding Expedited Shipping +Tracking we accept Paypal only.	Cell Phones & Accessories:Cell Phones & Smartphones	1768	151264055730	2	68.0	1	1	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/d3IAAMXQeKNTM31W/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/lsUAAOxyCGNTM305/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/1HcAAOxyhXRTM31B/$_1.JPG?set_id=8800005007
**Apple iPhone 4s - 16GB - White (Verizon) Smartphone** Plus Lifeproof Case!	Great phone, have loved and loved it! We switched carriers and couldn't migrate the phone. No problems whatever, fully functional. The phone looks brand new from being in the lifeproof case for so long. Everything you see in the picture is included, nothing else is.	Cell Phones & Accessories:Cell Phones & Smartphones	1769	221404747608	2	170.7	4	2	http://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/IvcAAOxyyq5TNyjK/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/IyEAAOxyyq5TNyjL/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/cp0AAOxyCGNTNykz/$_1.JPG?set_id=880000500F
Apple iPhone 4 - 8GB - Black (AT&T) Smartphone (MD126LL/A) Unlock.	Used. It works. Button sometimes stick. Comes with charger and black OtterBox case. Been dropped. Glass shattered but I had it replaced.	Cell Phones & Accessories:Cell Phones & Smartphones	1770	331163544562	2	122.5	3	1	http://i.ebayimg.com/00/s/OTYwWDcyMA==/z/RMoAAOxy039TNIjH/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/OTYwWDcyMA==/z/ctAAAMXQydtTNIjb/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/OTYwWDcyMA==/z/Zk4AAOxyTMdTNIiz/$_1.JPG?set_id=8800005007
Apple iPhone 4 - 16GB - Black (Verizon) Smartphone - Clean ESN	Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	1771	281299355108	2	111.0	3	2	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/EFkAAOxyyq5TKy17/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/jzoAAMXQuTNTKy1~/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/j8wAAMXQuTNTKy2E/$_12.JPG?set_id=880000500F
Apple iPhone 3GS - 16GB - Black (AT&T) Smartphone (MB715LL/A)	New screen, fairly new battery. Volume down button and silent switch both do not work. Everything else functions 100%.	Cell Phones & Accessories:Cell Phones & Smartphones	1772	261436283297	2	52.5	2	2	http://i.ebayimg.com/00/s/NDA1WDQwNQ==/z/u1wAAOxy0zhTK0pH/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/NDA1WDQwNQ==/z/6eAAAOxyjxlTK0pS/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/NDA1WDQwNQ==/z/GjwAAOxy4eJTK0pc/$_1.JPG?set_id=8800005007
Apple iPhone 4s - 16GB - White (Verizon) Smartphone	Everything works but has cracked screen verizon phone comes with charger headphone life prof case and box nice phone.	Cell Phones & Accessories:Cell Phones & Smartphones	1773	231190750176	2	152.5	4	2	http://i.ebayimg.com/00/s/NzIwWDk2MA==/z/G1kAAOxyhXRTNIc6/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/NzIwWDk2MA==/z/RC0AAMXQydtTNIdI/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/NzIwWDk2MA==/z/GpkAAOxy039TNIdW/$_1.JPG?set_id=8800005007
Apple iPhone 4s - 8GB - White  Smartphone  (Boost mobile)	This phone is like new but can't sell it as new. No scratches or wear marks anywhere. Used for maybe six weeks tops. Excellent condition. Need $$$ so have to sell it. :(	Cell Phones & Accessories:Cell Phones & Smartphones	1774	131153768537	2	305.0	4	1	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/-YwAAOxyyq5TMI1j/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/~LwAAOxyyq5TMI17/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/npAAAOxyCGNTMI2J/$_1.JPG?set_id=8800005007
Apple iPhone 5 - 16GB - White & Silver (AT&T) with  Mophie MINT!	With mophie!!! No Scratches or any signs of wear. One owner	Cell Phones & Accessories:Cell Phones & Smartphones	1775	301140807595	2	338.0	5	2	http://i.ebayimg.com/00/s/OTI4WDUyMg==/z/d2UAAOxy4eJTNthM/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/OTI4WDUyMg==/z/6xEAAOxydUJTNtgb/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/OTI4WDUyMg==/z/dnYAAOxyCGNTNtgx/$_12.JPG?set_id=880000500F
Apple iPhone 4s - 16GB - Black (Unlocked) Smartphone With Box	Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	1776	231195831199	2	295.0	4	2	http://i.ebayimg.com/00/s/MTAwMFg3NDY=/z/3wsAAOxyTMdTPHD7/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTAwMFg3NDY=/z/eGEAAOxy4eJTPHD9/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTAwMFg3NDY=/z/44MAAOxyjxlTPHD~/$_12.JPG?set_id=880000500F
Apple iPhone 4S, 16GB, Black MC922LL/A	"Bid with Confidence - Check My Feedback No Hidden Shipping or Hidden Handling Fees! Buy It Now and Free Shipping!** Selling Used/Like New Apple iPhone 4S, 16 GB, Black Lifeproof Case, White (MC922LL/A)) For your consideration: Used, Like New Apple iPhone 4S, 16 GB, Black, with White Lifeproof case. (As pictured). Includes Apple USB interface/charge cable, Apple Wall Charger, Lifeproof Stereo Jack Extension Adapter. Does NOT include Headphones. Original owner. iPhone was immediately enclosed in the Lifeproof case from point of purchase! iphone is in immaculate, like new condtion. Also, Lifeproof case also in immaculate like new condition. Original boxes for both iPhone and Lifeproof Case. Provider was AT&T (Clean ESN). iPhone is NOT unlocked and was reset. Additional pictures available. SHIPPING FEE + $1.00 HANDLING FEE ($2.00 International) (please see ""Terms and Conditions"" for additional information) BUY IT NOW! and get FREE SHIPPING! ** Free shipping is for only U.S. Address only. Insurance and signature confirmation will be provided if winning bid is over $250. Please wait for me to invoice you to reflect the correct shipping fee OR to waive the shipping fee. You pay exactly what I pay for shipping! If I find a cheaper rate, I will refund you the difference to your paypal account! That is my personal guarantee!!! $9.97 USPS Priority Regional A Flat Rate Mail Total Shipping & Handling: $10.97 (Total weight is 1.5 pounds) International or other, please email for quote. TERMS AND CONDITIONS Please e-mail me if you have any questions before bidding on item. I make every effort to get as much information about the item as possible. I also make every effort to ensure the accuracy of the listing, however if there are any errors, I reserve the right to correct the listing. If there are any changes, the buyer will not be held responsible and will be given the opportunity to purchase the item, cancel the transaction or void the bid. All sales are final. If said item is defective or not as described and it is not listed as being sold AS-IS then I will refund your payment immediately upon receiving and verifying of defective item. Due to the recent fraudulent activity of some unscrupulous buyers, all items are carefully checked and photographed (serial numbers, identifying marks etc,) to ensure the integrity of the product. Buyer will be responsible for any shipping fees incurred to return said item. Please make sure to read the description carefully. Software returns will only be accepted if box is un-opened and shrink wrap intact.. Payment Your payment is due within seven days or the courtesy of an email explaining the delay. I only accept PAYPAL and will ship to confirmed address only. If I have not received payment or any correspondence to explain the delay, you will receive feedback stating non-payment and be reported as a non-paying bidder. I am very understanding and I know that certain situations may arise beyond our control. I will make every effort to resolve any situation that may arise. Shipping & Handling Fee Buyer pays actual shipping fees. Yes...no inflated shipping fees! (I even return excess shipping fees if I find a cheaper rate!) Shipping rates are calculated via USPS Priority Mail (Zone 8) or via USPS Flat/Regional Rate. Check my feedback, I always process same day or next day upon receiving and verifying payment. I always ship Priority Mail and usually ship whenever possible, USPS Flat/Regional Rate Shipping, utilizing the Flat/Regional Rate Boxes provided by USPS, unless Priority Mail is cheaper or the item cannot be shipped safely in the Flat/Regional Rate Boxes. I do offer shipping discounts for multiple items, so please email me. Depending on the size/weight of the item, their may be no additional shipping fee! I hate when I receive packages that was packed/shipped carelessly, so every effort is taken to ensure safe arrival of your item. Since I am shipping from Hawaii, all Priority Mail Rates are based on Zone 8, meaning, it is the same rate to ship to California or to Florida. There is a nominal handling fee of $1.00, International is $2.00. The Handling fee is to cover the cost of shipping supplies (bubble wrap, tape, etc.). International Bidders I can ship worldwide, please email me (before bidding) for a shipping and handling quote. Please note International winning bidder pays $2.00 handling fee. Mahalo (Thank you) for viewing my auction. I will make every effort to ensure your experience in dealing with me is a positive one. Again, if you have any questions, please email me. PayPaleBay's service to make fast, easy, and secure payments for your eBay purchases!"	Cell Phones & Accessories:Cell Phones & Smartphones	1777	231190746717	2	225.0	4	2	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/VPEAAMXQVT9S-fNJ/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/uWoAAOxygPtS-fNP/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/OaIAAOxy63FS-fNO/$_1.JPG?set_id=880000500F
Apple iPhone 4s - 16GB - White (Sprint) Smartphone	Currently Used with GPP Turbo Sim with Tmobile. Some scratches on the screen and back, nothing serious. comes with box and charger. SPRINT	Cell Phones & Accessories:Cell Phones & Smartphones	1778	271440990257	2	143.06	4	2	http://i.ebayimg.com/00/s/NDgwWDY0MA==/z/~S4AAOxyjxlTOc1Q/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/NDgwWDY0MA==/z/F60AAOxyTMdTOc1S/$_1.JPG?set_id=8800005007	http://i.ebayimg.com/00/s/NDgwWDY0MA==/z/HqEAAOxyUgtTOc1S/$_1.JPG?set_id=8800005007
Apple iPhone 4 - 8GB - White Verizon Smartphone (MD146LL/A) For Parts	Apple iPhone 4 8GB Verizon - For Parts Item Description For auction is a 8GB Apple iPhone 4 for use on the Verizon network. It is iCloud password locked and has a bad ESN. It cannot be activated but can still perform other functions. It is in good cosmetic condition also with no cracks, scratches or major dings. It has some wear and some miscellaneous nicks here and there from being used but it does not have any major damage. This auction is for the phone only, no charger or accessories are included. Because this phone is iCloud locked and has a bad ESN, it is being sold for parts AS-IS with NO returns. If you have any questions, feel free to ask. Click any image to see it full size Feedback Profile Other Auctions Shipping Details We ship all items through USPS & FedEx.  All of our items will be shipped no later than the next business day after your payment is received. We do not offer international shipping.  If you need any special shipping arrangements please feel free to contact us prior to bidding on the item.  We welcome local pick up. Payment Details Paypal is our preferred method of payment.  We require payment of all items within 5 business days after the close of the auction.   Our Feedback Policy If you are satisfied with your transaction we would appreciate your positive feedback once you have received your item.  In the unlikely event you have a problem please contact us prior to leaving bad feedback so that we can try to resolve the issue with you.  We are very good about leaving feedback for our customers in a timely manner.   eBay layouts  at BiggerBids.com.	Cell Phones & Accessories:Cell Phones & Smartphones	1779	251488148516	1	32.0	3	1	http://i.ebayimg.com/00/s/MTYwMFgxMDY3/z/FvwAAOxyCGNTNIdk/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMDY3/z/8jkAAOxyyq5TNIdM/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMDY3/z/RvgAAMXQydtTNIdh/$_1.JPG?set_id=880000500F
Apple iPhone 4 (White) - 16GB Smartphone: WORKS PERFECTLY + COMES WITH CASE	PHONE IS FULLY FUNCTIONAL AND WORKS PERFECTLYFRONT SCREEN (GLASS) HAS NO CRACKS OR DENTSCAMERA WORKS GREAT DISCLAIMER: **THE BACK OF THE PHONE IS CRACKED (COSMETIC ONLY)** BUT THE PHONE CASE COVERS/PROTECTS IT Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	1780	251488147554	2	112.5	3	2	http://i.ebayimg.com/00/s/MTQxMlgxMTk0/z/NL4AAMXQydtTNIa~/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjc4/z/JNUAAOxydUJTNIa9/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTM2Mlg4NDg=/z/-EAAAOxyUgtTNIbB/$_12.JPG?set_id=880000500F
iCloud locked AT&T Apple iPhone 5(16GB) Black and Slate for parts or repair	This is Black and Slate AT&T 16GB iPhone 5 for sell. It has iCloud locked. The IMEI # is good, not on blacklist. The iPhone has no cracked on screen. You can see it on picture. iPhone only. No any accessories. By bid only. No return. Ship in U.S. only, no international.	Cell Phones & Accessories:Cell Phones & Smartphones	1781	310919360736	2	157.5	5	2	http://i.ebayimg.com/00/s/MTYwMFg5Njk=/z/pOYAAOxydUJTOcFO/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMDk2/z/pUwAAOxydUJTOcFS/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MzQzWDE2MDA=/z/sU4AAOxyCGNTOcFS/$_1.JPG?set_id=880000500F
Apple iPhone 4 - 8GB - Black (Verizon) Smartphone (MD146LL/A) used	you are bidding on a used iphone 4, it has been reset to factory settings. cracked back and small scratch on screen. Camera and everything works fine. charger is included. also not pictured I have a white case and a black case for the phone, nothing fancy message me with any questions you might have check out my other great auctions	Cell Phones & Accessories:Cell Phones & Smartphones	1782	221403078199	2	72.0	3	1	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/N9oAAOxy0zhTNIY6/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/HjYAAOxyTMdTNIZL/$_1.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/1owAAOxyyq5TNIZj/$_1.JPG?set_id=880000500F
Apple IPhone 5 32gb Black Verizon Cracked Screen/Clean ESN/Fully Functional	Apple iPhone 5 - Verizon 32GB Black Cracked Screen CleanESN Fully Functional iOS 6 Marks & scuffs on casing see pics Phone only no accessories Posted with eBay Mobile Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	1783	161266556880	1	308.23	5	3	http://i.ebayimg.com/00/s/MTEzNlg4NTI=/z/3HIAAMXQydtTPHAH/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTEzNlg4NTI=/z/8c4AAOxyUgtTPHAL/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTEzNlg4NTI=/z/yOUAAOxyjxlTPHAE/$_12.JPG?set_id=880000500F
NEW APPLE IPHONE 4 32GB iOS 7 3G 5MP GPS WIFI UNLOCKED SMARTPHONE WHITE	"NEW APPLE IPHONE 4 32GB iOS 7 3G 5MP GPS WIFI UNLOCKED SMARTPHONE WHITE Click to Enlarge Click to Enlarge Click to Enlarge Click to Enlarge CONDITION 1. The phone is unlocked and we have done the network testing in Hong Kong but we are unable to guarantee the signal coverage at all countries. If your phone has no signal or cannot search for the network, after inserting the SIM card, please contact us for supports. In addition, the phone only supports GSM network but not CDMA network.2. The phone is Brand-new, unopened. If not, please check with the shipping companies if it was opened and checked by customs. THIS AUCTION INCLUDES 1. Phone (UNLOCKED) 2. Battery 3. Battery door 4. Home Charger (We will send US-PIN, UK-PIN, EURO-PIN CHARGER based on buyer's address.) 5. Manual Book in English 6. USB Cable 7. Headset 8. Box Key features * Quad-band GSM and quad-band 3G support with 7.2 Mbps HSDPA and 5.76 Mbps HSUPA * 3.5"" 16M-color LED-backlit TFT capacitive touchscreen of 640 x 960 px resolution * Scratch-resistant glass front and rear, with fingerprint-resistant coating * 1GHz Apple A4 SoC; 512MB of RAM * 5 MP autofocus camera with LED flash and touch focus * 720p video recording at 30fps * Wi-Fi 802.11b/g/n * GPS with A-GPS connectivity; digital compass * 32GB storage options * Accelerometer, proximity sensor and three-axis gyro sensor * Active noise cancellation with a dedicated secondary microphone * Standard 3.5 mm audio jack, stereo Bluetooth v2.1 * Excellent audio output quality * Slim waistline at only 9.3mm * Secondary front-facing camera * Some degree of multitasking * Rich AppStore GENERAL 2G Network GSM 850 / 900 / 1800 / 1900 3G Network HSDPA 850 / 900 / 1900 / 2100 Announced 2010, June Status Available. Released 2010, June BODY Dimensions 115.2 x 58.6 x 9.3 mm Weight 137 g DISPLAY Type LED-backlit IPS TFT, capacitive touchscreen, 16M colors Size 640 x 960 pixels, 3.5 inches (~330 ppi pixel density) Multitouch Yes Protection Scratch-resistant glass, oleophobic coating SOUND Alert types Vibration, MP3 ringtones Loudspeaker Yes 3.5mm jack Yes MEMORY Card slot No Internal 32GB storage, 512 MB RAM DATA GPRS Class 10 (4+1/3+2 slots), 32 - 48 kbps EDGE Class 10, 236.8 kbps Speed HSDPA, 7.2 Mbps; HSUPA, 5.76 Mbps WLAN Wi-Fi 802.11 b/g/n, Wi-Fi hotspot Bluetooth Yes, v2.1 with A2DP USB Yes, v2.0 CAMERA Primary 5 MP, 2592 x 1944 pixels, autofocus, LED flash Features Touch focus, geo-tagging, HDR Video Yes, 720p@30fps, LED video light, geo-tagging Secondary Yes, VGA, 480p@30fps, videocalling over Wi-Fi only FEATURES OS iOS 7 Chipset Apple A4 CPU 1 GHz Cortex-A8 GPU PowerVR SGX535 Sensors Accelerometer, gyro, proximity, compass Messaging iMessage, SMS (threaded view), MMS, Email, Push Email Browser HTML (Safari) Radio No GPS Yes, with A-GPS support Java No - MicroSIM card support only - Scratch-resistant glass back panel - Active noise cancellation with dedicated mic - iCloud cloud service - Twitter integration - Google Maps - Audio/video player and editor - Image editor - Voice command/dial - TV-out BATTERY Standard battery, Li-Po 1420mAh ""> 1. Buyers from US and AU could enjoy free shipping by FEDEX INTERNATIONAL within 5-7 days, the service could be upgraded to FEDEX PRIORITY by additional $ 7.99, and shipping time will be 3-5 days, Tax-free. 2. Buyers from other regions could enjoy free REGISTERED AIR MAIL, shipping time will be 20-25 days, Tax-free. Service could be upgraded to FEDEX at additional cost, shipping time will be 5-7 days, however VAT or customs duties may be charged. 3. If you meet any problem on countries restriction during checkout , please contact us. 4. Tracking number will be uploaded to ebay system within 24-36 hours after the payment cleared, please note and check, and contact us if your do not have it. 5. We will mark as gift at $ 46 when ship out the phone to avoid any customs clearance issues. 6. Please kindly pay attention your mailbox, the post office will leave you one notice in the mailbox if the delivery is unsuccessful. There are so many US buyers to ignore the ""NOTICE LEFT"" and complaint the non-receipt item with us. 1. PAYPAL Only 2. If you meet any problem on countries restriction during checkout , please contact us. DO NOT DUPLICATE OR COPY! Template Made By:  Inkfrog Template Center Auction Templates, Logos, Store fronts and more! inkfrog terapeak i000000"	Cell Phones & Accessories:Cell Phones & Smartphones	1784	171285502032	6	285.0	3	3	http://i.ebayimg.com/00/s/NjAwWDYwMA==/z/lE8AAMXQeKNTOWuJ/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/NjEwWDYxMg==/z/E4wAAOxyjxlTOWuK/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/NjAwWDYwMA==/z/lKIAAMXQeKNTOWuN/$_12.JPG?set_id=880000500F
